Node,Centrality
803648,0.17149135916341507
13274,0.24462336388083458
263545,0.18786427092842994
531465,0.17249723825429705
175569,0.21393152805218252
1010491,0.12252868666307286
470778,0.17574513935862082
697246,0.1844093084624528
1034926,0.13413235182184916
428806,0.20393439606423824
732406,0.19994425678383843
207586,0.21527926633237893
1014363,0.21243962193654567
1141137,0.20182241233915316
471820,0.2033377528532779
789001,0.1870390519702989
197595,0.21736787911708216
740495,0.210932031609816
639416,0.2113269277321565
230222,0.21272345645134322
197559,0.2160868087520861
718293,0.20061335356515075
550509,0.1713521596560422
595590,0.15383944910601727
245064,0.256149428945324
588318,0.15707536645737843
978401,0.18284501153244584
794974,0.18392246950194271
897185,0.20595285559332835
1157302,0.18977372411927182
664733,0.19108519731181656
739984,0.210932031609816
786698,0.1996320430388974
1002543,0.16067495745590563
908366,0.19680694160019518
560917,0.16868321033613454
228339,0.21638250100861267
166804,0.21513602476182966
699670,0.19094743249852822
690172,0.25289340581127895
338795,0.1848446143552478
1148411,0.14316532532235532
1026323,0.16224386193598303
232412,0.21255874968019423
549508,0.17049576002425332
34051,0.22255775840649533
549789,0.1745940637135282
548350,0.17833388122021848
843192,0.16142257494331522
240653,0.21714192234360186
1153948,0.16691402263457858
230114,0.25309175685382646
634213,0.1350331726261583
931197,0.18799550356911657
207604,0.2535223506836279
757927,0.20323597646530012
508234,0.16982812311543427
1108163,0.19346323515122463
370206,0.18302364638759847
1153561,0.22393099488361357
1030384,0.20289468753664977
809270,0.18210884049187354
971468,0.15111784883008697
605487,0.14887822079028615
191383,0.22301714923979085
473991,0.1763136770186123
494490,0.17922085469389007
813598,0.17868609575992317
395357,0.16391006046923012
1063564,0.20506263333762773
620051,0.15049731962590795
635541,0.22392719503657768
593719,0.16908993007484788
933696,0.1929089589733452
370402,0.20285461337402025
107753,0.21323417506753703
104040,0.23379579987511817
280440,0.20119498463145452
413832,0.20417809021380345
56014,0.25469303794130443
903126,0.2003117402632795
804024,0.18362521001659424
735089,0.21483229894557188
35895,0.25587776008629
271924,0.2048099493591709
750773,0.21156286427091942
594502,0.19025516635208628
1125901,0.21411153792965398
480763,0.1853777076776419
596034,0.15490596970452652
350963,0.20504833199903374
254216,0.1850512552430882
600723,0.20800953528324231
408646,0.2100953370749388
734873,0.19650025651418776
641771,0.21851535581533935
956697,0.15475605741724924
814921,0.17744224276410445
1120733,0.20122969575526942
206140,0.20578898418968963
385340,0.20523151022306596
1144822,0.16982977501414515
851314,0.16040824853243899
861840,0.19044666376130184
38745,0.2217427637868615
1036492,0.1862820007560342
607231,0.14046231349328792
680544,0.22352989605926504
1014505,0.18971522547561329
249047,0.2533527314095692
484047,0.17604799522219508
463919,0.20346107695758112
984202,0.16234686403872672
1131530,0.20566245008346906
232891,0.207935331833121
997158,0.15035836486309956
720320,0.21449877600886658
461898,0.17760177224781484
715556,0.21947882315354808
615722,0.1742624904683682
1128361,0.19638852044414104
223635,0.21187841208948976
16161,0.24061866459057116
810296,0.18753526958063838
300898,0.1862028717095883
872134,0.13865312497900145
350800,0.20536546685312418
762102,0.20289777082037536
508220,0.20187561680367092
729712,0.20286288077377862
67310,0.20674935992517673
553647,0.20257269277926396
125601,0.2222145859081418
1132776,0.1465768693284702
636700,0.18507259061249365
454263,0.20942172544949805
596144,0.15455891245253828
108353,0.25816865225739954
800448,0.19346633526989063
111718,0.2230140376995434
183771,0.20749110671954826
129624,0.2172982910833504
407181,0.18735134239223025
1024075,0.16353826514033315
280771,0.20359762590919267
911229,0.19926057439712952
1089972,0.17223403780656485
983626,0.15198330832394225
985496,0.15366643350412962
568594,0.1794246655734657
699509,0.21802047249177012
523022,0.20207043635814587
392484,0.20342271125722333
228972,0.21307067691758896
80134,0.21835630692008995
917475,0.18360423673835213
468779,0.18262630729374604
9880,0.21598009363224605
1143472,0.18286613582498176
421272,0.18658995617091143
954423,0.15523662290252757
843020,0.1689358885884629
356117,0.20609991938616534
494348,0.16085217755621944
600783,0.1469704041291456
32317,0.23695324737039686
616658,0.15648357630416654
569248,0.17483818568306486
902784,0.21791924562995574
46257,0.22501767106733248
855885,0.17154229490415138
149770,0.21474693146764648
808972,0.17654478181364225
328185,0.18702228436034266
1359,0.23176230094061812
568277,0.15799311026979093
196299,0.20137012503557591
994006,0.15978192631938928
997844,0.17441672646338804
186999,0.21144106803274063
685094,0.22217251944591215
665688,0.21017128505365634
119848,0.21689458752074794
324415,0.2028675949437233
99477,0.21297990849413168
1000403,0.14504815942083443
1009962,0.13688912380100238
782979,0.21150005665401395
767589,0.20556872209607138
557195,0.17042284315930883
1095228,0.17594709102330913
977642,0.14490572099051663
976548,0.1515570437049132
827126,0.15711687939511698
1126919,0.15045015509812762
419929,0.20239574395914453
465353,0.17213241811610777
54506,0.2269539698331675
231694,0.23708789154142257
551532,0.17599164710021914
635114,0.14390639463373192
517119,0.1804807013068717
61249,0.22875241548887962
1038816,0.20579234265183294
903772,0.20121328407055813
807706,0.17196231066006953
802799,0.19135812981487704
350661,0.20373501660647667
97031,0.22543272916087717
224607,0.19891460873613245
674073,0.22396542030382943
88777,0.21695400431121167
45524,0.22659340694445942
409423,0.20350058832663837
264647,0.20139753390774806
840595,0.15694464304531705
233970,0.20960231320160155
447366,0.173696475591039
68059,0.2210324256094713
190040,0.19227836226516237
279746,0.17827989728188462
323267,0.18157776592384764
65475,0.2258461751547695
621371,0.13616057529450454
19157,0.2529118911414239
775575,0.2033692349486671
772486,0.2118389418589892
612029,0.1692493764377351
934947,0.19280726290202121
1072271,0.20358192130529046
1116502,0.18411785214198675
83090,0.22994114349264713
580213,0.17671436708425164
532287,0.1710959473280491
865730,0.15253900810646032
646371,0.24230939381284114
249937,0.21669455967082119
119254,0.25479001565484183
35364,0.2571417630910421
127679,0.2548004840560122
241038,0.21901473100141206
702118,0.19838722506041787
829547,0.20516457887523742
1056260,0.14760752276304606
34329,0.22515177408184145
184504,0.21250442136689096
945802,0.18675462600250556
1038637,0.13748344585869052
919772,0.1681848999646555
572309,0.15902764212786624
559192,0.15502243264231189
254712,0.22943379702361905
172087,0.18911018703743665
976756,0.14503134708705762
557387,0.1729291687510352
192532,0.21085553292585
968562,0.1686622526831439
127799,0.21841018018004146
1521,0.2199309058725745
17548,0.2241272598582192
1072697,0.19425357140595317
763477,0.19152137182541262
196063,0.209902872972852
256533,0.20876923923119048
364714,0.18564653270782053
372117,0.21463719173382537
582262,0.17033359984018595
736980,0.20070861492028083
282438,0.2076607410169711
823282,0.2080761614902277
1111041,0.15105453029558474
989025,0.13678935199860956
702095,0.22076460106755474
94163,0.23044755668193725
316677,0.206305194309419
145154,0.2091204216574866
337282,0.17733516217363232
621297,0.21144043773755608
770515,0.2196657424963747
917426,0.19277326797085867
220669,0.19000117695058633
683573,0.19589278800652948
1056086,0.18747516949991105
748252,0.18613034236079984
655658,0.20249140531717716
467244,0.18657458789698037
853702,0.171432270152928
923116,0.18710541214533463
39641,0.22201418447485868
809332,0.20376051219809974
1088903,0.20710522521930666
347522,0.19098824289281752
1116495,0.20068916503196574
546907,0.1778854111545532
123344,0.22017727265055148
834231,0.18674264133234408
840474,0.17263334187711107
1021244,0.19182732297296864
632647,0.12324724729942671
1101292,0.13500951047663257
166853,0.20699428220402805
887573,0.113565909042922
340884,0.20436185057220613
599776,0.16959519719200591
625276,0.13004126779147132
496791,0.17803074036657526
233736,0.2133498640819043
348085,0.21089197261072262
83221,0.22307878439066312
859049,0.1745936070951936
984302,0.12715167844307204
615685,0.15289926711649046
155611,0.20665874063503065
299837,0.210932031609816
480362,0.19225363970888426
117696,0.21465432356090935
1149489,0.2061113731392997
1090601,0.13694662420704976
1076825,0.18445924344158873
462909,0.17565624471818886
306242,0.2111052992054596
975010,0.15361846807238833
233525,0.182993544775241
10472,0.23043075883499056
1016606,0.17857795871251422
1015607,0.1928901061322278
1056844,0.18946308589260116
823557,0.17852576465265713
101402,0.21363396611565674
527324,0.17041693163960878
4605,0.21952930248428953
747878,0.18613302875601936
773017,0.19547103567927834
864737,0.16532213364200368
161035,0.21595572227318768
60046,0.2548392761227947
57957,0.2088509955437696
527853,0.17395683517196356
721010,0.1937795628110381
1009680,0.13550251695170945
62565,0.23543837207589616
344627,0.2049014327712226
99665,0.2076962747905631
196700,0.20994908190553993
591373,0.16340720205253761
612317,0.20220462008806295
137732,0.2159329176360815
61066,0.2304234134709972
13024,0.261544999473402
587457,0.15423713172962672
812016,0.15867573476497546
23425,0.22066098219490296
702815,0.2107983127798807
829454,0.20516457887523742
317732,0.18861529701671162
870101,0.1837542148191625
874783,0.1576212830377356
64979,0.22569773273899751
279690,0.19807321362374347
818624,0.17171510540177776
727537,0.20214047625748127
268401,0.21741780850916684
161193,0.2548777365541651
1061778,0.20081547906165584
751875,0.20291398680769168
863188,0.1757698271107568
400702,0.20343350470622673
924110,0.20196370633064212
491115,0.17121073214606564
556057,0.16971142796002314
93375,0.22311211487524846
403312,0.20348686888246992
408262,0.17811168396663854
704748,0.20507141519982594
914622,0.20420307219833422
752965,0.18307292225382713
1142532,0.20106726667936378
826632,0.20846605592690226
920286,0.19261648326991926
906011,0.21559355481294623
1123220,0.19289449933457636
1123305,0.19289449933457636
621949,0.14577921473194874
680942,0.22461458502800338
15266,0.2393817987916259
721223,0.20819823584728092
1034781,0.17733161536620137
1018817,0.1484902688800292
928545,0.20205586581038826
512024,0.17936355586124975
728715,0.20224840243776823
432820,0.18658492515979644
685571,0.21483831788049884
588171,0.15501000356216413
483472,0.17434154283237932
135011,0.2060612255977404
1132150,0.16923145746394905
33962,0.22255775840649533
953489,0.1927506768163645
408503,0.20471618420774934
241627,0.2137841939820739
1070012,0.20501569833189418
1025087,0.20546042300382467
865301,0.1583475604277114
186721,0.22357886466777463
434512,0.1821958464595403
392430,0.20375026929982046
1025418,0.17774674953973185
264943,0.21166107341869983
1093464,0.20734705197648473
